"-1.24e-05","0.096"
"-1.239e-05","0.096"
"-1.238e-05","0.088"
"-1.237e-05","0.10400000000000001"
"-1.236e-05","0.096"
"-1.235e-05","0.096"
"-1.234e-05","0.088"
"-1.233e-05","0.096"
"-1.232e-05","0.10400000000000001"
"-1.2309999999999999e-05","0.096"
"-1.2299999999999999e-05","0.096"
"-1.229e-05","0.096"
"-1.228e-05","0.096"
"-1.227e-05","0.096"
"-1.226e-05","0.088"
"-1.225e-05","0.096"
"-1.224e-05","0.096"
"-1.223e-05","0.08"
"-1.222e-05","0.096"
"-1.221e-05","0.08"
"-1.22e-05","0.08"
"-1.219e-05","0.08"
"-1.218e-05","0.08"
"-1.217e-05","0.07200000000000001"
"-1.216e-05","0.07200000000000001"
"-1.215e-05","0.07200000000000001"
"-1.214e-05","0.064"
"-1.2129999999999999e-05","0.064"
"-1.212e-05","0.056"
"-1.211e-05","0.048"
"-1.21e-05","0.056"
"-1.209e-05","0.056"
"-1.208e-05","0.048"
"-1.207e-05","0.04"
"-1.206e-05","0.04"
"-1.205e-05","0.04"
"-1.204e-05","0.04"
"-1.203e-05","0.04"
"-1.202e-05","0.04"
"-1.201e-05","0.04"
"-1.2e-05","0.04"
"-1.199e-05","0.032"
"-1.198e-05","0.032"
"-1.197e-05","0.032"
"-1.196e-05","0.04"
"-1.1949999999999999e-05","0.04"
"-1.194e-05","0.032"
"-1.193e-05","0.032"
"-1.192e-05","0.04"
"-1.191e-05","0.032"
"-1.19e-05","0.032"
"-1.189e-05","0.032"
"-1.188e-05","0.032"
"-1.187e-05","0.04"
"-1.186e-05","0.032"
"-1.185e-05","0.032"
"-1.184e-05","0.032"
"-1.183e-05","0.032"
"-1.182e-05","0.024"
"-1.181e-05","0.032"
"-1.18e-05","0.032"
"-1.179e-05","0.024"
"-1.1779999999999999e-05","0.024"
"-1.1769999999999999e-05","0.008"
"-1.176e-05","0.008"
"-1.175e-05","0.0"
"-1.174e-05","0.008"
"-1.173e-05","0.008"
"-1.172e-05","0.0"
"-1.171e-05","-0.024"
"-1.17e-05","-0.016"
"-1.169e-05","-0.024"
"-1.168e-05","-0.04"
"-1.167e-05","-0.048"
"-1.166e-05","-0.056"
"-1.165e-05","-0.07200000000000001"
"-1.164e-05","-0.064"
"-1.163e-05","-0.08"
"-1.162e-05","-0.08"
"-1.1609999999999999e-05","-0.096"
"-1.16e-05","-0.096"
"-1.1589999999999999e-05","-0.096"
"-1.158e-05","-0.10400000000000001"
"-1.157e-05","-0.12"
"-1.156e-05","-0.128"
"-1.155e-05","-0.128"
"-1.154e-05","-0.128"
"-1.153e-05","-0.128"
"-1.152e-05","-0.136"
"-1.151e-05","-0.128"
"-1.15e-05","-0.128"
"-1.149e-05","-0.128"
"-1.148e-05","-0.14400000000000002"
"-1.147e-05","-0.136"
"-1.146e-05","-0.128"
"-1.145e-05","-0.12"
"-1.1439999999999999e-05","-0.128"
"-1.143e-05","-0.128"
"-1.1419999999999999e-05","-0.12"
"-1.141e-05","-0.112"
"-1.14e-05","-0.112"
"-1.139e-05","-0.112"
"-1.138e-05","-0.10400000000000001"
"-1.137e-05","-0.096"
"-1.136e-05","-0.088"
"-1.135e-05","-0.088"
"-1.134e-05","-0.088"
"-1.133e-05","-0.08"
"-1.132e-05","-0.08"
"-1.131e-05","-0.07200000000000001"
"-1.13e-05","-0.064"
"-1.129e-05","-0.056"
"-1.128e-05","-0.056"
"-1.127e-05","-0.048"
"-1.126e-05","-0.04"
"-1.1249999999999999e-05","-0.04"
"-1.1239999999999999e-05","-0.032"
"-1.123e-05","-0.024"
"-1.122e-05","-0.016"
"-1.121e-05","-0.016"
"-1.12e-05","0.0"
"-1.119e-05","-0.016"
"-1.118e-05","0.0"
"-1.117e-05","0.0"
"-1.116e-05","0.0"
"-1.115e-05","0.024"
"-1.114e-05","0.016"
"-1.113e-05","0.024"
"-1.112e-05","0.032"
"-1.111e-05","0.024"
"-1.11e-05","0.024"
"-1.109e-05","0.032"
"-1.1079999999999999e-05","0.032"
"-1.107e-05","0.04"
"-1.1059999999999999e-05","0.032"
"-1.105e-05","0.04"
"-1.104e-05","0.04"
"-1.103e-05","0.04"
"-1.102e-05","0.04"
"-1.101e-05","0.04"
"-1.1e-05","0.032"
"-1.099e-05","0.032"
"-1.098e-05","0.032"
"-1.097e-05","0.032"
"-1.096e-05","0.04"
"-1.095e-05","0.032"
"-1.094e-05","0.016"
"-1.093e-05","0.024"
"-1.092e-05","0.024"
"-1.0909999999999999e-05","0.024"
"-1.09e-05","0.016"
"-1.0889999999999999e-05","0.008"
"-1.088e-05","0.024"
"-1.087e-05","0.016"
"-1.086e-05","0.008"
"-1.085e-05","0.016"
"-1.084e-05","0.016"
